Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
02b72afc4ff4ca6d45372a53cb6610f9db949342,faf4f51a1532a17c5408c901eb429c6bb794e0f3d4cb8b0ea918c21fad2a601936dd7e49db8215de16955ceda234b1ba8e4bcf5081120110da3a4809bf8c1cd3,11/30/2016 18:00,11/30/2016 18:15,480,0.6,17031839100,17031839100,32,32,$6.25 ,$0.00 ,$0.00 ,$0.00 ,$6.25 ,Cash,Taxi Affiliation Services,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.88099447,-87.63274649,POINT (-87.632746 41.880994)
02b75f843ff966536aa2cacbc5ce515af85ea4a0,a221a2ecf00d3a2d576a26b6c148f6e339ee01b795a0a2bafdc0b1ef58963496636e7643ff216b5e1a8750afef8e3c86ce191b6610bcdae9e43a05a21c946418,11/27/2016 18:30,11/27/2016 18:45,660,1.7,17031071400,17031081202,7,8,$8.75 ,$0.00 ,$0.00 ,$1.50 ,$10.25 ,Cash,Chicago Medallion Management,41.92208254,-87.63415609,POINT (-87.634156 41.922083),41.90278805,-87.62614559,POINT (-87.626146 41.902788)
02b7672d615ff2779ea8eee98d4231e06382a2ec,340a2b2a073da248753976c9b31637b48a63d1589ae25ed60e2c80e03a72ee762253825bb5b60dbb998415aeb885eeaaa75239cc87c91cd72000db13acf413b4,11/27/2016 15:30,11/27/2016 15:45,540,1,17031839100,17031081201,32,8,$7.00 ,$2.00 ,$0.00 ,$0.00 ,$9.50 ,Credit Card,,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.89915561,-87.62621053,POINT (-87.626211 41.899156)
02b81fd976bc7beca2b7c6fe69950e65cd06eef8,4ef5cd48604e47130ae45e153d25e561b5f582e112e962c1e8d90bce76cd59a49344da63521e7bf40bdce75a7423fb6c20cac47981cdf1ea74b9fad4cbe27587,11/24/2016 11:00,11/24/2016 11:15,480,0,17031081403,17031280100,8,28,$7.75 ,$0.00 ,$0.00 ,$1.00 ,$8.75 ,Cash,Taxi Affiliation Services,41.89092203,-87.61886836,POINT (-87.618868 41.890922),41.88530002,-87.64280847,POINT (-87.642808 41.8853)
02b8b1a62822888d36f0e98ab193f117c17444b6,b1931345de471dbddb452f82e7d09ba6046580412b1501cc71f5323c976abaed31d6405c7ae75a0b868635eee9f91be6abf686865350cbb8afbad21abf2b365c,11/26/2016 22:15,11/26/2016 22:15,240,1.1,,,7,7,$6.00 ,$2.00 ,$0.00 ,$1.00 ,$9.50 ,Credit Card,,41.92268628,-87.64948873,POINT (-87.649489 41.922686),41.92268628,-87.64948873,POINT (-87.649489 41.922686)
02b8bb7bfda581a3ffd0a627f0add5b2098fd4e0,69d02748a39b3bb3299927ea88f1d2004d111715933d6d5712aa1c64ed1f7a567c62f1f3619a9895951227b63e8a586ee3381e2e0185d328d0f09c061b0be31f,11/30/2016 13:15,11/30/2016 13:30,1260,3.2,17031081403,17031330100,8,33,$14.00 ,$2.80 ,$0.00 ,$0.00 ,$16.80 ,Credit Card,Choice Taxi Association,41.89092203,-87.61886836,POINT (-87.618868 41.890922),41.85934972,-87.61735801,POINT (-87.617358 41.85935)
02b8d1825efa51df4b635e7b03c9cf7d500b6f25,9322338f1c82b91b2a013447165b0718578f6e372315aded7947277cc4124f939ab6902f0e5339be0d3804dccdc3b383a4307a8338340f2df9a0e4e53e23478f,11/29/2016 19:45,11/29/2016 19:45,540,1.8,17031243500,17031081300,24,8,$8.50 ,$0.00 ,$0.00 ,$0.00 ,$8.50 ,Cash,Dispatch Taxi Affiliation,41.89265811,-87.65253448,POINT (-87.652534 41.892658),41.89833179,-87.62076287,POINT (-87.620763 41.898332)
02b91661be48704261ffacd4b9906c94fa92f379,bbc2c824c3275471fae0891176387a9a12ad20561621ab9253ac2f424b72d32f727e30d75774bbc8eb9e8ead8d7faa056761da6536c2087b0dfb4ba80fb71e80,11/26/2016 18:45,11/26/2016 19:00,900,1.9,,,33,32,$10.00 ,$0.00 ,$0.00 ,$1.00 ,$11.00 ,Cash,Taxi Affiliation Services,41.85718386,-87.62033462,POINT (-87.620335 41.857184),41.87886558,-87.62519214,POINT (-87.625192 41.878866)
02ba315f8dc99ae079c4a18112c3cfea28c45600,19655fd31d40194e47149216a80a50b3122d99b300ff7d0dcf3c0a4d91314d2924b820894b2627f06b6b53d196f6e972784281f28a548c4c59f71b0b30ba9ddf,11/28/2016 17:45,11/28/2016 17:45,420,0.7,17031839100,17031320400,32,32,$6.00 ,$0.00 ,$0.00 ,$0.00 ,$6.00 ,Cash,,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.87740612,-87.62197165,POINT (-87.621972 41.877406)
02ba53a71d8340431353cffd554d5deb2dba075e,59d0e97fab23d4b5020575ce4ae1e2350313055d77db577baae56713bd2604bf174e231ca2cd51e67095b0771d1756463a98c71846fa6a5704ae5c8914c828d0,11/27/2016 0:15,11/27/2016 0:30,660,0,,,56,57,$11.00 ,$0.00 ,$0.00 ,$6.00 ,$17.00 ,Cash,Choice Taxi Association,41.79259236,-87.76961545,POINT (-87.769615 41.792592),41.81087901,-87.72636333,POINT (-87.726363 41.810879)
02baa940dfc9b219547967b177a19a5c4e81e69d,2f4a8c0bf7ab4ebc25137b8a73a4d3541fe9652f9bffe62c0c45cf6cba360772fdd54536737f90c307562776aa6c35eedf4dd09ebb4506ae7a6e932a56214a3d,11/24/2016 5:15,11/24/2016 5:15,300,1.2,,,6,3,$6.25 ,$0.00 ,$0.00 ,$1.50 ,$7.75 ,Cash,Taxi Affiliation Services,41.9442266,-87.65599818,POINT (-87.655998 41.944227),41.96581197,-87.65587879,POINT (-87.655879 41.965812)
02baac3dd4f36583b9989497ff39370d9d7ac0c6,b103a8eb64ada2139668ccbde9c39af73dcf878f25f561ba9083df7a8fca1d452c98c397a36b0cd9674dd379c941af62805958c033ace9cace6a7dbeb1094432,11/28/2016 1:45,11/28/2016 2:00,1740,15.1,,,,,$38.25 ,$4.00 ,$0.00 ,$4.00 ,$46.75 ,Credit Card,,,,,,,
02bab258fb9fb66e1f2344506e503dc0f9ea4591,e7beacec1d49735023efa5f2dd34080f6eff23473d59441e21283b349390e26be4507450bf53d213dc685d381286619d69a6140d1ec87b1d7edc601cdd9a327f,11/30/2016 8:15,11/30/2016 8:30,1560,0.2,,,22,16,$15.50 ,$0.00 ,$0.00 ,$0.00 ,$15.50 ,Cash,Taxi Affiliation Services,41.92276062,-87.69915534,POINT (-87.699155 41.922761),41.95358213,-87.72345239,POINT (-87.723452 41.953582)
02bab47bf70810d7dd94c5a362da7b93ea68f52b,8746d74ae224c45a8574504870718261238cb520b112531763948f16de37629e95991d014a1db76afbc21e02fd4103c1a811b2fd22d978cfceee331156254e49,11/30/2016 15:45,11/30/2016 16:00,540,3.3,17031980000,17031980000,76,76,$11.00 ,$0.00 ,$0.00 ,$4.00 ,$15.00 ,Cash,,41.97907082,-87.90303966,POINT (-87.90304 41.979071),41.97907082,-87.90303966,POINT (-87.90304 41.979071)
02bb298346c4172b0875f373922a0f72b9e6b21a,296cddcb1099b802d5ed3f470e180bd12feb786b93dd9ff417e112bc8ad7f650a21be2fad39a1776b2e5d047737ae56ba0096278519b4921a149917558a10d68,11/25/2016 20:45,11/25/2016 20:45,360,2,,,4,14,$8.00 ,$0.00 ,$0.00 ,$0.00 ,$8.00 ,Cash,,41.97517094,-87.68751552,POINT (-87.687516 41.975171),41.968069,-87.72155906,POINT (-87.721559 41.968069)
02bb855b48197a6f875af3deb3e958feb47277a5,68c0b0fe56f003592510e294a16c54e16f88bbbccb3ad0c04289e010a4e6c9949d92e005d985b97d7a569856e21b1a8dd0888baed4c9d0c75069ca8e544a401a,11/26/2016 15:45,11/26/2016 15:45,540,0.1,,,32,7,$9.00 ,$4.00 ,$0.00 ,$2.00 ,$15.00 ,Credit Card,Blue Ribbon Taxi Association Inc.,41.87886558,-87.62519214,POINT (-87.625192 41.878866),41.92268628,-87.64948873,POINT (-87.649489 41.922686)
02bba4d9b6318773ef313f3abd6b75f4b4aef710,9b7291d09194ffcd0bc0d27589b7e8a44ff1904f592c5cc10c6346ef734b98b4969e293efc221bea11211167963992b3ebc01f779d164c67c13af5f2239028a2,11/26/2016 10:15,11/26/2016 10:15,360,2.6,17031081202,17031330100,8,33,$9.50 ,$2.10 ,$0.00 ,$1.00 ,$12.60 ,Credit Card,Taxi Affiliation Services,41.90278805,-87.62614559,POINT (-87.626146 41.902788),41.85934972,-87.61735801,POINT (-87.617358 41.85935)
02bc3b1159d7813df0194f57a8f2d112c1c3777b,548bfc030e169c239e690606d2e6df8c2a2a240a38a424eff375e8388b8766604b872d29bc26e4353388b2d2e9b819a7a39053764d7d648f4dab989b0c337841,11/30/2016 0:15,11/30/2016 0:15,780,2.2,17031839100,17031081401,32,8,$10.00 ,$0.00 ,$0.00 ,$2.50 ,$12.50 ,Cash,Dispatch Taxi Affiliation,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.89503345,-87.61971067,POINT (-87.619711 41.895033)
02bc97f0c85519fb6399bd05dd8dbcb09a723191,d3a5f1452b4a1db2a547e7a0aabfe28d67c62b0e40155faf64815dcd7807ee31de2f891d4a808c6b7c1a0f2602bfe8db64a6a4941dbda0c8c23a1ab756e5dc19,11/29/2016 9:00,11/29/2016 9:15,840,2.1,17031320600,17031081300,32,8,$10.00 ,$0.00 ,$0.00 ,$0.00 ,$10.00 ,Cash,Northwest Management LLC,41.87060737,-87.62217294,POINT (-87.622173 41.870607),41.89833179,-87.62076287,POINT (-87.620763 41.898332)
02bc99c4a4f23a92bdb92858539e938d9c7e7969,ebda212b576d71575961e8ae8770420fe66492abe7dd2c8ae0fe5df9907bfd1b37e0285c9786ada28482f3696fa2a9abb8b79b26f0e9f0faa26116ae4864abea,11/25/2016 19:30,11/25/2016 20:00,1860,17.8,17031980000,17031081500,76,8,$45.25 ,$9.00 ,$0.00 ,$4.00 ,$58.25 ,Credit Card,Dispatch Taxi Affiliation,41.97907082,-87.90303966,POINT (-87.90304 41.979071),41.89250778,-87.62621491,POINT (-87.626215 41.892508)
02bc9fd8e092e2c1757e51c9ff29ead53096344b,a9b719c8e0e965890277235a5682b4f91140facfcba429a98c2c8aa18181df7493e5ccb2771952073459e327ff342c3542b6164e8c78d27635824526fb9c6830,11/25/2016 15:30,11/25/2016 15:30,180,0.6,17031081403,17031320100,8,32,$4.75 ,$0.00 ,$0.00 ,$1.50 ,$6.25 ,Cash,,41.89092203,-87.61886836,POINT (-87.618868 41.890922),41.88498719,-87.62099291,POINT (-87.620993 41.884987)
02bcd6e5cf9410c04a88b4c04a5d82bc0c39960f,3b5ccf9479decf48844e1beab2b5dba14e75c17972c396425a820a2cc8fad90f5eebf0baf03afc3b9ed00dcf95b7dad419c878866c88b8a807be61b536a7cafb,11/29/2016 20:30,11/29/2016 20:30,360,0,,,,,$5.75 ,$0.00 ,$0.00 ,$0.00 ,$5.75 ,Cash,Blue Ribbon Taxi Association Inc.,,,,,,
02bd123f4e0723ef814875178ac27f2f7ba818fe,3d7411b67bb74fa5dae3bf00929de0e93b6640441e123b1f3a496f00bac45711ca26a5882dbd1e6c75c0e315498d6a679c0faba377d6403f2ac9af265c0da0fd,11/28/2016 7:45,11/28/2016 8:45,3420,14.3,,,3,76,$38.25 ,$0.00 ,$0.00 ,$0.00 ,$38.25 ,Cash,Northwest Management LLC,41.96581197,-87.65587879,POINT (-87.655879 41.965812),41.98026432,-87.9136246,POINT (-87.913625 41.980264)
02bd1d3a6c5c378d6c0a206f8f5960b6dee4c842,de41f7d7441cb9a3d5e403c24868c33a7e63f5c279ff893598cd5aa8e14d69297565bfe8707f4f606a590a296c95517aa8c938809c8ad370a5f809a1b4667740,11/30/2016 17:45,11/30/2016 18:00,420,1.1,17031081700,17031320400,8,32,$6.50 ,$0.00 ,$0.00 ,$0.00 ,$6.50 ,Cash,,41.89204214,-87.63186395,POINT (-87.631864 41.892042),41.87740612,-87.62197165,POINT (-87.621972 41.877406)
02bd60e6ae4c59a79fdd771370ec1ac3019b48a5,80f7276d946f39f64aedc5891d3c090cf3fe832d2c98254f648db594f66e346af24daadf4524b4dcdf49f0592567013d6574a280547caa7a69ec2ae14aa03b0b,11/27/2016 17:30,11/27/2016 17:45,360,1.3,,,8,28,$6.75 ,$0.00 ,$0.00 ,$1.00 ,$7.75 ,Cash,,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.87400538,-87.66351755,POINT (-87.663518 41.874005)
02bdb21974eb4e82dc4e1b57ed4eb7ade8b38a13,0333478c1bcc91726a2563507e4f1f68718cbcb48aeb6d726ee3acd880be490157ebae917fc3479201c88c5f222610e0ba291fe0ec5b8658f57a834bd918ea4c,11/25/2016 10:00,11/25/2016 10:00,120,0.4,,,8,8,$4.25 ,$0.00 ,$0.00 ,$0.00 ,$4.25 ,Cash,Northwest Management LLC,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.89960211,-87.63330804,POINT (-87.633308 41.899602)
02bdc7a69e037f26d591ce072e2e4ae75851d002,cfee0ed5f6fc991e0676185e33e05756684b245a257633a92796dce005da097898c2df09c21e8b825f8a183b15e9194d7138feaebb6de8d7b35b95575e7d828e,11/28/2016 11:45,11/28/2016 11:45,300,0.7,17031281900,17031839100,28,32,$5.50 ,$0.00 ,$0.00 ,$0.00 ,$5.50 ,Cash,,41.87925508,-87.642649,POINT (-87.642649 41.879255),41.88099447,-87.63274649,POINT (-87.632746 41.880994)
02be3aef6a848ccf3639512e9e940f72fff9bf81,fca0a8e9246c5f754725d46da0661e884e50559c957ab73fe0e9157b6f52b01b6d400d5af6222646f1681d6f7c30273c573ef9df0b590113016f81b2c5d428c2,11/29/2016 1:15,11/29/2016 1:15,360,0,17031081201,17031081500,8,8,$6.00 ,$0.00 ,$0.00 ,$1.00 ,$7.00 ,Cash,Blue Ribbon Taxi Association Inc.,41.89915561,-87.62621053,POINT (-87.626211 41.899156),41.89250778,-87.62621491,POINT (-87.626215 41.892508)
02be5004221ff040a20049df7ad5048feff16ad9,271cde2c4b4cc7b38a86c7e9b1543474230949e7fa592586be7f68717f4b2a9077f84158643ac62cacfb70d6d01317cce6b8f7b8891cda8c736361843eb5b23d,11/28/2016 15:15,11/28/2016 15:30,660,1.8,17031320100,,32,,$9.50 ,$0.00 ,$0.00 ,$0.00 ,$9.50 ,Cash,,41.88498719,-87.62099291,POINT (-87.620993 41.884987),,,
02be67292b261c274925eceb4021efc6914c748d,85475de3eab9986df926b43ca6c243b4cb1a0f239bfc7c9d0daab77af3066f1819d018d00f7780e0efbef0c4e3dadee0c11d80159cb5678a573ce79a7ba9cb10,11/27/2016 1:30,11/27/2016 1:45,480,1.7,,,3,77,$8.00 ,$0.00 ,$0.00 ,$1.50 ,$9.50 ,Cash,Northwest Management LLC,41.96581197,-87.65587879,POINT (-87.655879 41.965812),41.9867118,-87.66341641,POINT (-87.663416 41.986712)
02be7943ca183f6ef1dfe5e724fd0d786a7ed9fc,a23c6cfd650d0e9786db13170f8fcb8dc3928d3569ceca383f73e5940dcd1003c90ba57d821275f037e8cc43cb35794c9d7b1e08c82919a34d690bdfffafa60a,11/28/2016 1:15,11/28/2016 1:15,480,1.7,,,7,6,$7.50 ,$0.00 ,$0.00 ,$1.50 ,$9.00 ,Cash,,41.92268628,-87.64948873,POINT (-87.649489 41.922686),41.9442266,-87.65599818,POINT (-87.655998 41.944227)
02be8585ec6d7e17dc109107ba31bd0a1f510d74,1b93306baac4217c5def354f575c5905b3d93d519385b879534945f16d06e5ca26289fd976555817aa2a6f7628684a3ce1952c0e428886004cc200a1218ffba8,11/28/2016 11:30,11/28/2016 11:30,540,0,17031081300,17031839100,8,32,$7.75 ,$0.00 ,$0.00 ,$0.00 ,$7.75 ,Cash,Taxi Affiliation Services,41.89833179,-87.62076287,POINT (-87.620763 41.898332),41.88099447,-87.63274649,POINT (-87.632746 41.880994)
02becc9e95453d86238075982f75d8a59c678633,6b1d3e2e165890dff4c493e22358752afbe9e5930130d6844baaff153507c250174b8e4ddd4cbcea870f48ff000071686f9554ee8b3872a214fb0330eabfcc4b,11/26/2016 19:45,11/26/2016 19:45,0,0,,,,,$14.75 ,$2.21 ,$0.00 ,$0.00 ,$16.96 ,Credit Card,Suburban Dispatch LLC,,,,,,
02bedef05bc9f6c36364fddac7afd04e09859956,c37f2df6fba7cdb8421b5c606b47893e528095317282bd3cba895ccdc21e9e1a22dd7897188bd17017ae741d48c407bbcd13c4ca20c5f23368f9c9612784d5b0,11/25/2016 13:30,11/25/2016 13:45,600,3.7,17031063200,17031081800,6,8,$12.25 ,$3.05 ,$0.00 ,$0.00 ,$15.30 ,Credit Card,Taxi Affiliation Services,41.93839126,-87.63857492,POINT (-87.638575 41.938391),41.89321636,-87.63784421,POINT (-87.637844 41.893216)
02bf06c430a98774ba518fa90bbe48b2d5144887,d89e0b4692ed7b0f3fe318e6cad20445dd57db58bd3b8a7fcc1973fbb634e9e299e10072e2d0b4fcf4292ad4baff1c371a97bcb81961d27957822946b3a12bb7,11/25/2016 18:45,11/25/2016 19:00,420,1.8,,,,,$7.50 ,$0.00 ,$0.00 ,$1.50 ,$9.00 ,Cash,,,,,,,
02bf2e09859a25785616628ae65f5a78b43503a0,9800fdca9b301619150933296305899f95b042c46ff4c4d8e132d50d914839482c5aded1517af215798c2d4370729097d7c8f408c180946ea08d344c7cff117e,11/28/2016 22:30,11/28/2016 22:45,1680,21.12,,,32,,$51.25 ,$0.00 ,$0.00 ,$0.00 ,$51.25 ,Cash,,41.87886558,-87.62519214,POINT (-87.625192 41.878866),,,
02bfc59b1290d7eddf18701c3d009643c443a6b5,1ea07d32f4c083a6055f21ead2ca1acad6f1dd6d39c52d75f96c620ce7a686120a0340b6fce6a93419d08dbbd95ea044021f52166f5fe05b4038955291ceeeef,11/25/2016 21:00,11/25/2016 21:15,300,1.3,17031071400,17031080100,7,8,$6.50 ,$0.00 ,$0.00 ,$1.50 ,$8.00 ,Cash,,41.92208254,-87.63415609,POINT (-87.634156 41.922083),41.90752008,-87.6266589,POINT (-87.626659 41.90752)
02bfda32678083f2bef9a43d518aa36f6b95bcb0,5daf7e0f7e6c5adfabc22030d4aad8b934bd3621027208dbce2ed0905aae1cba8fb42f0990d6957d6557772344f52b869d434128b8aadc61da4d26931a60afe7,11/29/2016 17:45,11/29/2016 18:15,1800,9.8,,,8,41,$28.00 ,$0.00 ,$0.00 ,$0.00 ,$28.00 ,Cash,Dispatch Taxi Affiliation,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.79409025,-87.59231086,POINT (-87.592311 41.79409)
02c00b870bb4e5da8f9fb05675e9e374d4b1561c,6ecfe14915467ea5cd95b0b1c78be27dea4ab2078d8697315355c03be2424b61c4753596a2eba681b5349917fcb91f04ebcddfa3927306b5be548b367f63f358,11/27/2016 14:30,11/27/2016 15:15,2280,20.9,,,76,35,$55.00 ,$10.00 ,$0.00 ,$4.00 ,$69.00 ,Credit Card,Taxi Affiliation Services,41.98026432,-87.9136246,POINT (-87.913625 41.980264),41.83511799,-87.61867777,POINT (-87.618678 41.835118)
02c05bb6b489ee17bf3d3dda7bb3b7580cf02081,a42d9174040e28b9d24552ef04fb0954793bd22c93d86b60f3837dbc4abe86ebb2fe52cd58c8055c439a5779e27d002dd8e9fbce0599a9f69d9a9394a0d9bd0f,11/30/2016 20:15,11/30/2016 20:30,900,0.2,,,8,24,$12.50 ,$0.00 ,$0.00 ,$1.00 ,$13.50 ,Cash,Blue Ribbon Taxi Association Inc.,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.90120699,-87.67635599,POINT (-87.676356 41.901207)
02c06e9d303dcae2b6b8d3a91328521b5125e53d,6775020216ff4fd219bc6c63d4dcac611945dc862e64789054200b735a6986a928ce10460b97e2d1da47dcf411ae59d1b7a5e14d421cdb8014d4981b77eea741,11/28/2016 20:30,11/28/2016 20:45,1140,0.6,17031980100,17031280100,56,28,$26.75 ,$6.15 ,$0.00 ,$4.00 ,$36.90 ,Credit Card,Blue Ribbon Taxi Association Inc.,41.78599852,-87.75093429,POINT (-87.750934 41.785999),41.88530002,-87.64280847,POINT (-87.642808 41.8853)
02c09ecf7d2332611eb3bc2daa1e2734db31c574,e42c77c837c31b6a30823cdc6a3b0fe063861eb05d073fb3edfcd7cc60d11a53a1dd780c52aff39b9c0eb90ebe970351626706fd35166e891e0be3a1654e0d1a,11/24/2016 23:30,11/24/2016 23:30,300,0,,,32,8,$6.25 ,$2.00 ,$0.00 ,$0.00 ,$8.25 ,Credit Card,Blue Ribbon Taxi Association Inc.,41.87886558,-87.62519214,POINT (-87.625192 41.878866),41.89960211,-87.63330804,POINT (-87.633308 41.899602)
02c0d82164958ba77da01b03f4e156035a88747c,24263efbb8ad1e1ab55bbe9d62ea112226ad6f3a5160f1a92f656bddd12207326372fd015d4e1fa52147742c075c8246577f32f810ce9e49a801057ee4523099,11/30/2016 11:30,11/30/2016 11:30,300,0.6,17031081600,17031320100,8,32,$5.25 ,$2.00 ,$0.00 ,$0.00 ,$7.25 ,Credit Card,KOAM Taxi Association,41.89207264,-87.62887416,POINT (-87.628874 41.892073),41.88498719,-87.62099291,POINT (-87.620993 41.884987)
02c0e9df65bc704c1d0d0a40e6556add02adf5f6,d38a242610110db56d50433ee978b21d989c43fd63cc9851899c2e5534f7b8d3148e258e29477f5a86577ae4013512e491cc0413e538af958eac59930d30b357,11/28/2016 19:15,11/28/2016 19:45,2580,18.1,,,,,$43.75 ,$11.93 ,$0.00 ,$4.00 ,$60.18 ,Credit Card,,,,,,,
02c0ff0ff6727ab195c2c982586141c2d20a6e6f,fc68d8f57ebef02a03efc9ed6c5ebd4488403fa6458091b2b8b02861363e1bb00c38faefdd0efed6578ecb869eea8e2ee3666bd5a7b88074368f98d9debca6e5,11/28/2016 10:00,11/28/2016 10:00,240,0.9,17031320100,17031280100,32,28,$5.50 ,$2.00 ,$0.00 ,$0.00 ,$7.50 ,Credit Card,Choice Taxi Association,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.88530002,-87.64280847,POINT (-87.642808 41.8853)
02c105881d4b1d0bb5dc551e6ef3df02045bd1ec,2e4c6dca6d9a00db6fbb4a64a9f35e622657eebd4ed00870407d07a9c08fa506e9b9da04cd9856f03635c749316d394526f206f2c00c1394cce0685a9e49e8ae,11/26/2016 12:30,11/26/2016 13:00,1980,13.1,,,,,$34.50 ,$7.90 ,$0.00 ,$5.00 ,$47.40 ,Credit Card,Top Cab Affiliation,,,,,,
02c160597f6a131b85fc88495fbda1921d9b21cb,a33e818f102d2dc8ba6ec21c582cf1aa1cd034a85db0915d5367973a490db46ea40327f1f5d36ab6592087d1f84c167c84fb126294f83cc70d7f615c1a36abe3,11/27/2016 20:30,11/27/2016 21:15,2760,14.1,,,76,1,$39.50 ,$0.00 ,$0.00 ,$4.00 ,$43.50 ,Cash,,41.98026432,-87.9136246,POINT (-87.913625 41.980264),42.00962288,-87.67016686,POINT (-87.670167 42.009623)
02c1fa955044961d5c33c98e02203a2ab99d8338,c5b1c846a512e318ac1ef42961a089355a5ad698a9e4baf0af1edbd422c8fc56a750893eda8e927dc63ebcf86f8f09b86cabe663c01fcb3999e5db94ac9901d1,11/28/2016 10:00,11/28/2016 10:15,1440,6.3,,,6,28,$19.50 ,$0.00 ,$0.00 ,$0.00 ,$19.50 ,Cash,KOAM Taxi Association,41.9442266,-87.65599818,POINT (-87.655998 41.944227),41.87400538,-87.66351755,POINT (-87.663518 41.874005)
02c1fffaa743b6cb178bb359ad09c39579c711a7,32b7d14c412011de9d44360442cd9e9cd9dc70b76e2b5963f424605aa6eda935a428451c7454725be43568d890b863be6fd36e50d1fd1c7312a37f1de382653a,11/30/2016 10:00,11/30/2016 10:45,2580,28.7,17031081300,17031980000,8,76,$68.50 ,$14.70 ,$0.00 ,$5.00 ,$88.20 ,Credit Card,Northwest Management LLC,41.89833179,-87.62076287,POINT (-87.620763 41.898332),41.97907082,-87.90303966,POINT (-87.90304 41.979071)
02c20a679276ee505b6411cc9cd5f25d92c1173e,914eb4743f4f0cf65d610de826157588fdc289fb8a533d1796858410cb8e4b12763483a29a8d0ec9a0a06e01434a2b6a3699ec94cad91459363caf4345ab39c0,11/28/2016 2:30,11/28/2016 2:30,240,0,,,16,16,$5.00 ,$0.00 ,$0.00 ,$3.00 ,$8.00 ,No Charge,Dispatch Taxi Affiliation,41.95358213,-87.72345239,POINT (-87.723452 41.953582),41.95358213,-87.72345239,POINT (-87.723452 41.953582)
02c210275da17c902bdd9f00dbd0e1eea26af843,dd7341ff0099d3c6e4f72299b69cd3d8fccb783a22b32c643e8406f9d4a200033b1ec8e9e5ca96157385617112445301c90333f9895fd40c60187d326ad7f143,11/26/2016 16:45,11/26/2016 17:00,360,0.6,,,,,$5.25 ,$0.00 ,$0.00 ,$1.50 ,$6.75 ,Cash,,,,,,,
02c23924cf5c8314615127962402de5a5457e3fd,5d803a4525ce1747314068fd02794e1a1c112aa3bd68f260f4555f2b57b32c6f203e8bb6e3b9d4ce6fb10769e08cfab03a736b541d070f3191fc24ddfec58bd1,11/27/2016 10:30,11/27/2016 10:45,300,1.6,17031081403,17031281900,8,28,$7.00 ,$0.00 ,$0.00 ,$0.00 ,$7.00 ,Cash,Taxi Affiliation Services,41.89092203,-87.61886836,POINT (-87.618868 41.890922),41.87925508,-87.642649,POINT (-87.642649 41.879255)
02c23c11380387f59451a7710d45540e966fdb24,159b1d5b970137f6b7afee927fd34913c2dfafe07f4f6309ed6ed8f167783d9a3b6b4ac4596b4b2f10d8e45636dfa0cbd810b73e18f093777340504df0dfbde7,11/27/2016 10:00,11/27/2016 10:15,600,1.8,17031320600,17031330100,32,33,$8.75 ,$2.00 ,$0.00 ,$1.00 ,$11.75 ,Credit Card,Taxi Affiliation Services,41.87060737,-87.62217294,POINT (-87.622173 41.870607),41.85934972,-87.61735801,POINT (-87.617358 41.85935)
02c28307f94840033da5f6baf79e995d81bee77c,1e5b69c83640bd5225fb3ccc33bc989b859f3e4cdb59f6a576b481e431b0dc1d5aacced72daf2cc18e924104893f10034d290673a96f03d5e65d75a58b2adb48,11/24/2016 16:45,11/24/2016 17:00,480,1.5,17031330100,17031839100,33,32,$8.00 ,$5.00 ,$0.00 ,$0.00 ,$13.00 ,Credit Card,Dispatch Taxi Affiliation,41.85934972,-87.61735801,POINT (-87.617358 41.85935),41.88099447,-87.63274649,POINT (-87.632746 41.880994)
02c2a070c15fecdebdfe1624051cb437a499811f,96a08bd79f99566576da94fb59dbc2de13fec44eca42df1f99eb10a60b560090bef81d610a1c6104db6495c2bfd2b79c9d317f6cd9c70859a850547f8801accd,11/30/2016 9:15,11/30/2016 9:30,480,0,17031081300,17031320100,8,32,$7.25 ,$1.00 ,$0.00 ,$0.00 ,$8.25 ,Credit Card,Blue Ribbon Taxi Association Inc.,41.89833179,-87.62076287,POINT (-87.620763 41.898332),41.88498719,-87.62099291,POINT (-87.620993 41.884987)
02c2cc6cc186cb63dd3d726a06106d047a0d3048,50cb966dd42c62721cc27ac3b90783484313c818696032ec36a2ca296fb3a56737e5e916bfbdb6e941c5de70b2a0181709af0124983fcc3ed5fb701f8d4d5e37,11/26/2016 0:45,11/26/2016 1:00,360,0,,,24,7,$8.00 ,$2.00 ,$0.00 ,$1.00 ,$11.00 ,Credit Card,Taxi Affiliation Services,41.90120699,-87.67635599,POINT (-87.676356 41.901207),41.92268628,-87.64948873,POINT (-87.649489 41.922686)
